feature,mean_abs_shap
PREDICT_original_tf_Gabor_mean_F0.5_A1.57,0.00022603355871818106
PREDICT_original_tf_GLCMMS_energyd1.0A0.0std,0.00022428132990214404
PREDICT_original_tf_Gabor_peak_position_F0.05_A2.36,0.00022245217925004985
PREDICT_original_sf_prax_std_2.5D,0.0002212972890341396
PREDICT_original_tf_Gabor_skewness_F0.5_A0.79,0.00022047814589263486
PREDICT_original_hf_skewness,0.00021818541869435233
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57std,0.00021789092006861842
PREDICT_original_tf_Gabor_median_F0.5_A2.36,0.00020756919127120024
PREDICT_original_tf_GLCM_ASMd3.0A2.36,0.00020551078425574596
PREDICT_original_phasef_phasecong_std_WL3_N5,0.00019904765012922952
PREDICT_original_tf_Gabor_max_F0.2_A0.0,0.00019807971539790434
PREDICT_original_tf_GLCMMS_homogeneityd3.0A2.36std,0.00019791812661049268
PREDICT_original_tf_GLCMMS_energyd1.0A1.57mean,0.00019340783025893906
PREDICT_original_tf_Gabor_peak_position_F0.5_A2.36,0.00018645254506275427
PREDICT_original_tf_GLCMMS_energyd1.0A0.0mean,0.00018612159817952417
PREDICT_original_tf_GLCMMS_energyd1.0A0.79std,0.00018522726035228408
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0mean,0.0001829842957598925
PREDICT_original_tf_GLCM_energyd3.0A0.79,0.00018156238661406915
PREDICT_original_logf_skewness_sigma5,0.00017846565358849457
PREDICT_original_tf_GLCM_energyd1.0A0.79,0.00017830789173853325
PREDICT_original_tf_Gabor_range_F0.5_A0.79,0.00017264572691459072
PREDICT_original_tf_GLCMMS_energyd1.0A2.36std,0.0001726354518570161
PREDICT_original_tf_GLCM_ASMd3.0A0.0,0.00017228254564518743
PREDICT_original_phasef_phasecong_max_WL3_N5,0.00017113255465927806
PREDICT_original_phasef_phasecong_range_WL3_N5,0.00017113255465927806
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A2.36mean,0.00017087765964280996
PREDICT_original_sf_compactness_avg_2.5D,0.00017054435129119683
PREDICT_original_tf_GLCM_ASMd3.0A1.57,0.0001697420203971908
PREDICT_original_tf_Gabor_kurtosis_F0.2_A1.57,0.0001692924825114413
PREDICT_original_tf_GLCMMS_homogeneityd3.0A1.57std,0.0001689352341747395
PREDICT_original_tf_Gabor_peak_position_F0.2_A1.57,0.00016723534134103495
PREDICT_original_tf_GLCM_energyd1.0A1.57,0.0001636813841293269
PREDICT_original_tf_GLCMMS_energyd1.0A0.79mean,0.00016214956828001945
PREDICT_original_tf_GLCMMS_energyd1.0A2.36mean,0.00015993143928621137
PREDICT_original_tf_GLCM_energyd1.0A2.36,0.00015886891768425538
PREDICT_original_tf_Gabor_mean_F0.2_A0.79,0.00015599917716926793
PREDICT_original_tf_Gabor_max_F0.5_A2.36,0.0001526325014751928
PREDICT_original_tf_GLCM_ASMd1.0A2.36,0.00015209349754178816
PREDICT_original_phasef_phasesym_skewness_WL3_N5,0.00015038150807106997
PREDICT_original_tf_GLCM_energyd1.0A0.0,0.00014835971965326215
PREDICT_original_sf_roughness_avg_2.5D,0.00014571506815029477
PREDICT_original_tf_Gabor_max_F0.5_A1.57,0.00014512924753865052
PREDICT_original_phasef_phasesym_mean_WL3_N5,0.0001445381236335764
PREDICT_original_logf_std_sigma10,0.00014380188557761134
PREDICT_original_tf_GLCM_energyd3.0A1.57,0.0001427362079872629
PREDICT_original_logf_peak_position_sigma10,0.0001416478415324804
PREDICT_original_tf_Gabor_peak_position_F0.05_A0.0,0.00013935649212663373
PREDICT_original_tf_GLCM_energyd3.0A2.36,0.00013481186745035667
PREDICT_original_tf_Gabor_mean_F0.05_A0.0,0.00013052445783412876
PREDICT_original_phasef_monogenic_max_WL3_N5,0.00012971817400731381
PREDICT_original_tf_Gabor_median_F0.05_A1.57,0.00012947489907096205
PREDICT_original_tf_Gabor_skewness_F0.5_A2.36,0.00012645105976081424
PREDICT_original_phasef_monogenic_quartile_range_WL3_N5,0.00012604325706528933
PREDICT_original_tf_GLCM_ASMd3.0A0.79,0.0001256157011534507
PREDICT_original_logf_skewness_sigma1,0.00012512527134454817
PREDICT_original_tf_GLCM_ASMd1.0A1.57,0.00012334815641930046
PREDICT_original_tf_Gabor_max_F0.5_A0.0,0.0001232499443703978
PREDICT_original_tf_Gabor_peak_position_F0.05_A0.79,0.0001225440011399368
PREDICT_original_phasef_monogenic_std_WL3_N5,0.00012133569407205844
PREDICT_original_tf_GLCM_ASMd1.0A0.0,0.00012069805760414077
PREDICT_original_tf_GLCM_ASMd1.0A0.79,0.00012029274656720687
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36std,0.00012029200915363025
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A2.36std,0.00011601724893612219
PREDICT_original_tf_GLCM_energyd3.0A0.0,0.00011570498121415282
PREDICT_original_tf_Gabor_max_F0.2_A1.57,0.00011539603451948748
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A1.57mean,0.00011236337522834797
PREDICT_original_logf_mean_sigma10,0.00010918252839279217
PREDICT_original_tf_Gabor_max_F0.2_A0.79,0.00010869014717684526
PREDICT_original_logf_peak_position_sigma5,0.00010616937071627284
PREDICT_original_tf_Gabor_max_F0.5_A0.79,0.00010269672492685628
PREDICT_original_sf_solidity_std_2.5D,9.719673207228556e-05
PREDICT_original_phasef_monogenic_peak_WL3_N5,9.438544673879748e-05
PREDICT_original_phasef_monogenic_peak_position_WL3_N5,9.438544673879743e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A0.0std,9.036701469650459e-05
PREDICT_original_tf_Gabor_skewness_F0.05_A0.79,8.657599373501544e-05
PREDICT_original_tf_Gabor_peak_position_F0.5_A1.57,8.595482344361222e-05
PREDICT_original_tf_Gabor_kurtosis_F0.2_A2.36,8.51383767717282e-05
PREDICT_original_tf_Gabor_kurtosis_F0.5_A2.36,8.158944196845369e-05
PREDICT_original_tf_LBP_quartile_range_R3_P12,8.14678845405729e-05
PREDICT_original_tf_GLCMMS_contrastd3.0A0.79std,7.799814187670837e-05
PREDICT_original_logf_peak_position_sigma1,7.461534930901371e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A1.57std,7.312345717964086e-05
PREDICT_original_sf_solidity_avg_2.5D,6.854696770429672e-05
PREDICT_original_phasef_monogenic_mean_WL3_N5,6.359497221528662e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A0.79mean,6.216964092024409e-05
PREDICT_original_hf_min,6.21551242240419e-05
PREDICT_original_tf_Gabor_peak_position_F0.5_A0.0,6.028638179815338e-05
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57mean,5.440478087490916e-05
PREDICT_original_tf_Gabor_peak_position_F0.2_A0.0,5.428203119036087e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A0.0mean,5.094999876908169e-05
PREDICT_original_phasef_monogenic_median_WL3_N5,4.855074624875397e-05
PREDICT_original_tf_LBP_range_R15_P36,4.690375439002471e-05
PREDICT_original_tf_LBP_min_R15_P36,4.690375439002471e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A0.79std,4.5834151003190246e-05
PREDICT_original_phasef_monogenic_skewness_WL3_N5,4.0667727403969546e-05
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36mean,3.8922907879206103e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A2.36mean,3.4758930197886255e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A1.57mean,3.331611931666931e-05
PREDICT_original_tf_GLCMMS_ASMd1.0A2.36std,3.32378966511541e-05
PREDICT_original_of_theta_x,3.15815262804806e-05
"PREDICT_original_vf_Frangi_inner_peak_position_SR(1.0, 10.0)_SS2.0",1.0894379075161631e-06
PREDICT_original_tf_LBP_range_R8_P24,5.395289275956483e-07
PREDICT_original_tf_LBP_min_R8_P24,5.395289275956483e-07
"PREDICT_original_vf_Frangi_edge_peak_position_SR(1.0, 10.0)_SS2.0",4.774810647156356e-07
"PREDICT_original_vf_Frangi_full_peak_position_SR(1.0, 10.0)_SS2.0",4.774810647156356e-07
PREDICT_original_phasef_phasesym_median_WL3_N5,3.1204178742951587e-08
PREDICT_original_phasef_phasecong_median_WL3_N5,2.8478198211091412e-08
"PREDICT_original_vf_Frangi_full_median_SR(1.0, 10.0)_SS2.0",1.5319995320812625e-23
"PREDICT_original_vf_Frangi_edge_median_SR(1.0, 10.0)_SS2.0",1.5319995320812625e-23
"PREDICT_original_vf_Frangi_inner_peak_SR(1.0, 10.0)_SS2.0",3.140126812848478e-26
"PREDICT_original_vf_Frangi_inner_min_SR(1.0, 10.0)_SS2.0",1.460136654503349e-26
"PREDICT_original_vf_Frangi_edge_peak_SR(1.0, 10.0)_SS2.0",5.5208160056740805e-27
"PREDICT_original_vf_Frangi_full_peak_SR(1.0, 10.0)_SS2.0",5.5208160056740805e-27
"PREDICT_original_vf_Frangi_edge_min_SR(1.0, 10.0)_SS2.0",2.7205750520843175e-27
"PREDICT_original_vf_Frangi_full_min_SR(1.0, 10.0)_SS2.0",2.7205750520843175e-27
PREDICT_original_tf_LBP_peak_R15_P36,0.0
PREDICT_original_tf_LBP_peak_R3_P12,0.0
PREDICT_original_tf_LBP_max_R3_P12,0.0
PREDICT_original_tf_LBP_min_R3_P12,0.0
PREDICT_original_phasef_phasesym_peak_position_WL3_N5,0.0
PREDICT_original_phasef_phasesym_peak_WL3_N5,0.0
PREDICT_original_tf_LBP_peak_position_R15_P36,0.0
PREDICT_original_phasef_phasecong_min_WL3_N5,0.0
PREDICT_original_tf_LBP_range_R3_P12,0.0
PREDICT_original_phasef_phasesym_min_WL3_N5,0.0
PREDICT_original_tf_LBP_max_R8_P24,0.0
PREDICT_original_tf_LBP_peak_R8_P24,0.0
PREDICT_original_tf_LBP_peak_position_R8_P24,0.0
PREDICT_original_phasef_phasecong_peak_position_WL3_N5,0.0
PREDICT_original_phasef_phasecong_peak_WL3_N5,0.0
PREDICT_original_tf_LBP_peak_position_R3_P12,0.0
PREDICT_original_tf_LBP_max_R15_P36,0.0
